timestamp,sensor_id,temperatura,vibracion,presion,ruido_db,es_anomalia,tipo_anomalia
2025-06-17 21:34:40,SENS-003,177.4,2.06,1543.7,84.1,0,normal
2025-06-17 22:34:40,SENS-001,182.0,3.33,1568.6,90.0,0,normal
2025-06-17 23:34:40,SENS-004,184.7,1.54,1535.4,93.6,0,normal
2025-06-18 00:34:40,SENS-001,175.9,3.04,1533.8,85.5,0,normal
2025-06-18 01:34:40,SENS-001,169.2,2.72,1478.2,72.4,0,normal
2025-06-18 02:34:40,SENS-003,159.9,1.66,1525.4,88.5,0,normal
2025-06-18 03:34:40,SENS-004,192.6,2.23,1605.4,78.1,0,normal
2025-06-18 04:34:40,SENS-003,186.4,2.57,1495.6,77.5,0,normal
2025-06-18 05:34:40,SENS-003,182.4,2.62,1513.0,85.0,0,normal
2025-06-18 06:34:40,SENS-003,189.0,2.36,1389.6,83.1,0,normal
2025-06-18 07:34:40,SENS-003,233.2,6.61,2108.5,119.9,1,falla_sensor
2025-06-18 08:34:40,SENS-001,123.0,11.68,964.5,132.2,1,sobrecalentamiento
2025-06-18 09:34:40,SENS-002,175.9,2.61,1517.7,84.7,0,normal
2025-06-18 10:34:40,SENS-003,187.2,2.6,1368.2,79.2,0,normal
2025-06-18 11:34:40,SENS-002,160.7,2.22,1368.6,84.7,0,normal
2025-06-18 12:34:40,SENS-004,192.2,2.37,1396.6,78.4,0,normal
2025-06-18 13:34:40,SENS-003,176.6,1.89,1525.4,90.1,0,normal
2025-06-18 14:34:40,SENS-002,183.5,2.69,1562.7,80.1,0,normal
2025-06-18 15:34:40,SENS-002,189.3,2.03,1495.0,81.4,0,normal
2025-06-18 16:34:40,SENS-003,171.1,2.18,1556.8,92.2,0,normal
2025-06-18 17:34:40,SENS-002,193.0,1.3,1533.9,78.5,0,normal
2025-06-18 18:34:40,SENS-002,201.5,2.48,1595.9,82.3,0,normal
2025-06-18 19:34:40,SENS-001,169.9,2.98,1517.2,89.8,0,normal
2025-06-18 20:34:40,SENS-004,132.6,11.13,1128.4,117.1,1,vibracion_excesiva
2025-06-18 21:34:40,SENS-004,126.7,4.88,1003.1,109.2,1,sobrecalentamiento
2025-06-18 22:34:40,SENS-004,173.8,2.84,1444.2,88.2,0,normal
2025-06-18 23:34:40,SENS-003,188.4,1.95,1465.8,82.9,0,normal
2025-06-19 00:34:40,SENS-003,175.0,1.72,1483.7,81.2,0,normal
2025-06-19 01:34:40,SENS-002,186.7,2.14,1569.7,85.9,0,normal
2025-06-19 02:34:40,SENS-003,183.3,2.63,1686.3,85.4,0,normal
2025-06-19 03:34:40,SENS-003,186.8,2.84,1527.4,80.0,0,normal
2025-06-19 04:34:40,SENS-004,169.1,2.98,1424.7,79.9,0,normal
2025-06-19 05:34:40,SENS-003,178.5,1.6,1551.7,86.1,0,normal
2025-06-19 06:34:40,SENS-004,178.9,2.79,1517.6,83.9,0,normal
2025-06-19 07:34:40,SENS-003,170.0,1.73,1484.3,89.7,0,normal
2025-06-19 08:34:40,SENS-004,135.7,9.14,1139.8,115.8,1,falla_sensor
2025-06-19 09:34:40,SENS-002,165.6,2.12,1390.7,90.1,0,normal
2025-06-19 10:34:40,SENS-004,163.5,1.94,1353.8,86.6,0,normal
2025-06-19 11:34:40,SENS-002,172.6,3.01,1505.2,87.9,0,normal
2025-06-19 12:34:40,SENS-004,236.5,9.74,1948.5,114.7,1,sobrecalentamiento
2025-06-19 13:34:40,SENS-004,191.4,2.28,1405.9,77.3,0,normal
2025-06-19 14:34:40,SENS-004,118.9,9.21,988.6,104.9,1,sobrecalentamiento
2025-06-19 15:34:40,SENS-002,125.2,5.42,976.8,118.5,1,sobrecalentamiento
2025-06-19 16:34:40,SENS-002,192.6,1.22,1548.0,88.6,0,normal
2025-06-19 17:34:40,SENS-001,160.0,1.58,1392.1,83.7,0,normal
2025-06-19 18:34:40,SENS-004,170.4,2.22,1250.7,80.3,0,normal
2025-06-19 19:34:40,SENS-002,168.9,2.7,1491.8,87.0,0,normal
2025-06-19 20:34:40,SENS-002,244.2,10.99,911.2,113.3,1,vibracion_excesiva
2025-06-19 21:34:40,SENS-003,195.3,1.79,1674.1,82.3,0,normal
2025-06-19 22:34:40,SENS-004,177.2,2.85,1505.7,85.9,0,normal
2025-06-19 23:34:40,SENS-004,231.0,9.18,1951.5,122.9,1,vibracion_excesiva
2025-06-20 00:34:40,SENS-003,174.0,2.45,1480.5,91.7,0,normal
2025-06-20 01:34:40,SENS-002,188.1,2.56,1546.6,80.8,0,normal
2025-06-20 02:34:40,SENS-002,183.0,1.6,1387.1,83.3,0,normal
2025-06-20 03:34:40,SENS-002,163.0,2.52,1672.2,89.5,0,normal
2025-06-20 04:34:40,SENS-003,174.3,2.51,1657.3,84.8,0,normal
2025-06-20 05:34:40,SENS-001,179.7,1.74,1629.8,84.3,0,normal
2025-06-20 06:34:40,SENS-004,173.7,2.27,1440.5,91.9,0,normal
2025-06-20 07:34:40,SENS-004,183.4,3.46,1840.3,89.8,0,normal
2025-06-20 08:34:40,SENS-001,173.3,2.63,1550.5,83.9,0,normal
2025-06-20 09:34:40,SENS-004,178.7,1.74,1531.9,84.3,0,normal
2025-06-20 10:34:40,SENS-002,185.7,2.16,1507.7,88.6,0,normal
2025-06-20 11:34:40,SENS-002,176.7,2.68,1431.2,86.6,0,normal
2025-06-20 12:34:40,SENS-002,189.0,2.88,1627.0,103.0,0,normal
2025-06-20 13:34:40,SENS-004,186.0,2.63,1539.7,89.4,0,normal
2025-06-20 14:34:40,SENS-003,189.9,2.49,1477.5,82.6,0,normal
2025-06-20 15:34:40,SENS-001,225.4,9.11,1883.8,107.1,1,falla_sensor
2025-06-20 16:34:40,SENS-003,176.0,3.02,1632.2,85.1,0,normal
2025-06-20 17:34:40,SENS-002,159.9,2.46,1573.8,82.0,0,normal
2025-06-20 18:34:40,SENS-002,168.9,2.48,1330.1,97.1,0,normal
2025-06-20 19:34:40,SENS-003,126.1,5.58,2063.0,104.7,1,vibracion_excesiva
2025-06-20 20:34:40,SENS-002,180.5,2.64,1493.6,83.7,0,normal
2025-06-20 21:34:40,SENS-003,187.5,3.31,1532.4,78.8,0,normal
2025-06-20 22:34:40,SENS-003,172.4,1.82,1352.5,80.9,0,normal
2025-06-20 23:34:40,SENS-002,240.9,10.97,867.3,111.5,1,falla_sensor
2025-06-21 00:34:40,SENS-004,194.9,2.17,1395.5,76.9,0,normal
2025-06-21 01:34:40,SENS-004,175.2,1.79,1348.2,89.6,0,normal
2025-06-21 02:34:40,SENS-004,180.3,2.79,1514.9,88.8,0,normal
2025-06-21 03:34:40,SENS-001,153.3,7.79,2043.1,113.0,1,sobrecalentamiento
2025-06-21 04:34:40,SENS-001,164.1,2.98,1403.5,88.2,0,normal
2025-06-21 05:34:40,SENS-001,190.6,2.45,1630.3,94.7,0,normal
2025-06-21 06:34:40,SENS-003,181.5,2.93,1421.6,79.4,0,normal
2025-06-21 07:34:40,SENS-001,185.5,2.64,1537.2,81.9,0,normal
2025-06-21 08:34:40,SENS-004,184.6,1.81,1594.1,82.8,0,normal
2025-06-21 09:34:40,SENS-002,176.5,2.24,1630.2,76.9,0,normal
2025-06-21 10:34:40,SENS-004,129.0,8.71,1906.3,122.6,1,presion_anormal
2025-06-21 11:34:40,SENS-002,176.2,2.75,1586.4,84.2,0,normal
2025-06-21 12:34:40,SENS-003,156.8,2.73,1503.3,89.4,0,normal
2025-06-21 13:34:40,SENS-004,159.1,2.51,1382.7,83.3,0,normal
2025-06-21 14:34:40,SENS-004,182.9,2.37,1452.7,83.3,0,normal
2025-06-21 15:34:40,SENS-004,234.3,6.53,1900.7,117.4,1,falla_sensor
2025-06-21 16:34:40,SENS-004,172.7,2.38,1492.0,79.5,0,normal
2025-06-21 17:34:40,SENS-004,171.1,2.37,1320.6,85.4,0,normal
2025-06-21 18:34:40,SENS-001,182.3,2.64,1526.9,83.4,0,normal
2025-06-21 19:34:40,SENS-001,133.1,5.55,994.9,120.4,1,sobrecalentamiento
2025-06-21 20:34:40,SENS-002,184.2,3.22,1533.3,83.5,0,normal
2025-06-21 21:34:40,SENS-004,177.4,1.63,1531.1,84.2,0,normal
2025-06-21 22:34:40,SENS-004,174.8,2.49,1536.0,83.5,0,normal
2025-06-21 23:34:40,SENS-002,169.4,2.95,1368.1,81.9,0,normal
2025-06-22 00:34:40,SENS-003,161.4,2.57,1416.9,86.6,0,normal
2025-06-22 01:34:40,SENS-001,217.6,9.71,985.3,119.9,1,vibracion_excesiva
2025-06-22 02:34:40,SENS-002,164.0,2.73,1525.5,80.8,0,normal
2025-06-22 03:34:40,SENS-001,174.1,2.86,1712.6,79.8,0,normal
2025-06-22 04:34:40,SENS-001,233.7,7.9,1068.8,112.4,1,sobrecalentamiento
2025-06-22 05:34:40,SENS-002,174.7,2.98,1541.9,88.4,0,normal
2025-06-22 06:34:40,SENS-001,198.9,2.48,1543.1,84.5,0,normal
2025-06-22 07:34:40,SENS-002,185.7,2.28,1449.3,90.6,0,normal
2025-06-22 08:34:40,SENS-001,190.3,1.75,1541.7,87.6,0,normal
2025-06-22 09:34:40,SENS-002,171.0,2.58,1497.2,89.2,0,normal
2025-06-22 10:34:40,SENS-002,183.7,3.42,1303.4,84.1,0,normal
2025-06-22 11:34:40,SENS-002,183.3,2.54,1575.2,79.8,0,normal
2025-06-22 12:34:40,SENS-004,134.1,5.39,933.7,120.8,1,vibracion_excesiva
2025-06-22 13:34:40,SENS-001,184.5,3.24,1665.6,80.4,0,normal
2025-06-22 14:34:40,SENS-002,179.7,2.86,1507.2,82.8,0,normal
2025-06-22 15:34:40,SENS-001,227.1,5.13,2098.3,110.8,1,vibracion_excesiva
2025-06-22 16:34:40,SENS-001,122.9,10.11,1883.6,116.6,1,vibracion_excesiva
2025-06-22 17:34:40,SENS-004,192.3,2.54,1404.4,90.8,0,normal
2025-06-22 18:34:40,SENS-004,144.1,10.33,988.3,118.9,1,presion_anormal
2025-06-22 19:34:40,SENS-001,182.0,3.57,1525.1,78.6,0,normal
2025-06-22 20:34:40,SENS-001,180.5,3.21,1305.1,75.6,0,normal
2025-06-22 21:34:40,SENS-001,142.4,6.64,890.2,118.8,1,presion_anormal
2025-06-22 22:34:40,SENS-001,130.2,7.38,2038.8,103.1,1,presion_anormal
2025-06-22 23:34:40,SENS-002,173.4,2.6,1576.4,85.8,0,normal
2025-06-23 00:34:40,SENS-004,188.7,1.79,1483.9,85.4,0,normal
2025-06-23 01:34:40,SENS-002,205.6,2.69,1605.7,85.1,0,normal
2025-06-23 02:34:40,SENS-001,183.7,2.53,1379.1,77.6,0,normal
2025-06-23 03:34:40,SENS-004,183.4,3.61,1390.9,89.9,0,normal
2025-06-23 04:34:40,SENS-002,190.1,2.96,1512.6,85.8,0,normal
2025-06-23 05:34:40,SENS-002,244.5,6.46,925.6,104.2,1,presion_anormal
2025-06-23 06:34:40,SENS-003,181.7,3.22,1165.8,83.8,0,normal
2025-06-23 07:34:40,SENS-001,188.2,2.02,1765.2,79.0,0,normal
2025-06-23 08:34:40,SENS-004,178.2,3.11,1583.8,90.9,0,normal
2025-06-23 09:34:40,SENS-004,160.3,2.85,1672.6,77.1,0,normal
2025-06-23 10:34:40,SENS-004,165.5,2.42,1565.0,86.2,0,normal
2025-06-23 11:34:40,SENS-001,180.5,2.5,1324.5,84.5,0,normal
2025-06-23 12:34:40,SENS-004,177.1,3.18,1605.6,82.8,0,normal
2025-06-23 13:34:40,SENS-003,190.2,1.57,1564.8,79.6,0,normal
2025-06-23 14:34:40,SENS-001,181.3,2.77,1477.4,86.6,0,normal
2025-06-23 15:34:40,SENS-001,184.1,2.58,1635.7,75.9,0,normal
2025-06-23 16:34:40,SENS-002,173.0,3.02,1586.2,91.8,0,normal
2025-06-23 17:34:40,SENS-003,231.3,11.83,966.0,110.6,1,falla_sensor
2025-06-23 18:34:40,SENS-002,180.1,2.59,1594.6,72.8,0,normal
2025-06-23 19:34:40,SENS-003,150.6,9.46,870.8,110.0,1,sobrecalentamiento
2025-06-23 20:34:40,SENS-001,164.0,3.09,1606.8,83.6,0,normal
2025-06-23 21:34:40,SENS-003,178.5,1.92,1170.6,85.1,0,normal
2025-06-23 22:34:40,SENS-002,182.9,2.9,1519.6,84.2,0,normal
2025-06-23 23:34:40,SENS-004,180.8,1.93,1469.8,93.4,0,normal
2025-06-24 00:34:40,SENS-001,178.0,2.36,1686.1,78.7,0,normal
2025-06-24 01:34:40,SENS-004,171.8,2.23,1567.7,73.0,0,normal
2025-06-24 02:34:40,SENS-001,170.8,1.87,1452.4,85.2,0,normal
2025-06-24 03:34:40,SENS-001,175.9,2.02,1458.4,85.2,0,normal
2025-06-24 04:34:40,SENS-002,217.4,5.97,1937.2,114.5,1,vibracion_excesiva
2025-06-24 05:34:40,SENS-003,129.4,9.02,984.9,97.4,1,falla_sensor
2025-06-24 06:34:40,SENS-004,159.9,2.47,1384.8,81.3,0,normal
2025-06-24 07:34:40,SENS-004,202.9,2.71,1664.7,83.2,0,normal
2025-06-24 08:34:40,SENS-001,183.4,2.33,1586.3,86.8,0,normal
2025-06-24 09:34:40,SENS-003,142.0,8.08,1060.5,118.5,1,falla_sensor
2025-06-24 10:34:40,SENS-004,176.5,2.83,1443.4,87.0,0,normal
2025-06-24 11:34:40,SENS-001,176.2,2.37,1478.7,91.2,0,normal
2025-06-24 12:34:40,SENS-001,130.5,10.57,1011.8,98.5,1,vibracion_excesiva
2025-06-24 13:34:40,SENS-003,190.4,3.28,1526.2,92.0,0,normal
2025-06-24 14:34:40,SENS-002,164.3,2.84,1488.5,89.0,0,normal
2025-06-24 15:34:40,SENS-003,172.2,2.32,1486.1,80.6,0,normal
2025-06-24 16:34:40,SENS-002,186.6,1.76,1555.2,85.2,0,normal
2025-06-24 17:34:40,SENS-002,184.4,1.41,1465.9,81.8,0,normal
2025-06-24 18:34:40,SENS-004,169.9,2.63,1629.0,84.0,0,normal
2025-06-24 19:34:40,SENS-002,131.1,12.47,991.0,114.7,1,falla_sensor
2025-06-24 20:34:40,SENS-003,181.5,2.51,1474.3,91.6,0,normal
2025-06-24 21:34:40,SENS-002,173.2,2.46,1559.4,77.1,0,normal
2025-06-24 22:34:40,SENS-003,165.5,2.64,1426.3,79.0,0,normal
2025-06-24 23:34:40,SENS-001,115.8,9.73,1063.6,126.7,1,presion_anormal
2025-06-25 00:34:40,SENS-003,182.8,2.3,1577.2,85.5,0,normal
2025-06-25 01:34:40,SENS-001,188.8,2.56,1391.1,90.2,0,normal
2025-06-25 02:34:40,SENS-002,167.9,1.44,1435.4,77.5,0,normal
2025-06-25 03:34:40,SENS-002,112.5,11.33,1943.9,120.1,1,sobrecalentamiento
2025-06-25 04:34:40,SENS-002,176.2,1.97,1448.0,82.3,0,normal
2025-06-25 05:34:40,SENS-004,221.2,11.85,895.6,116.0,1,vibracion_excesiva
2025-06-25 06:34:40,SENS-002,141.8,8.72,995.1,111.2,1,presion_anormal
2025-06-25 07:34:40,SENS-004,180.2,2.66,1412.8,86.9,0,normal
2025-06-25 08:34:40,SENS-002,187.6,2.43,1642.4,80.8,0,normal
2025-06-25 09:34:40,SENS-003,167.0,2.76,1515.2,75.3,0,normal
2025-06-25 10:34:40,SENS-002,230.5,7.9,1901.9,123.3,1,vibracion_excesiva
2025-06-25 11:34:40,SENS-003,192.8,0.92,1559.1,98.5,0,normal
2025-06-25 12:34:40,SENS-004,130.9,6.83,1933.2,124.6,1,presion_anormal
2025-06-25 13:34:40,SENS-002,171.5,2.05,1204.8,97.9,0,normal
2025-06-25 14:34:40,SENS-002,128.5,6.01,921.2,117.9,1,falla_sensor
2025-06-25 15:34:40,SENS-001,181.3,2.71,1423.4,80.7,0,normal
2025-06-25 16:34:40,SENS-004,181.7,3.15,1458.3,85.6,0,normal
2025-06-25 17:34:40,SENS-003,158.4,2.87,1487.8,80.5,0,normal
2025-06-25 18:34:40,SENS-003,239.4,6.11,1880.3,100.4,1,falla_sensor
2025-06-25 19:34:40,SENS-002,176.3,2.21,1710.0,81.2,0,normal
2025-06-25 20:34:40,SENS-001,142.9,4.62,1050.2,126.5,1,vibracion_excesiva
2025-06-25 21:34:40,SENS-002,177.4,3.06,1578.7,79.8,0,normal
2025-06-25 22:34:40,SENS-001,193.6,2.87,1486.8,88.9,0,normal
2025-06-25 23:34:40,SENS-002,151.9,8.17,2025.5,104.4,1,vibracion_excesiva
2025-06-26 00:34:40,SENS-004,195.3,3.45,1555.9,82.2,0,normal
2025-06-26 01:34:40,SENS-001,181.9,1.86,1443.4,90.5,0,normal
2025-06-26 02:34:40,SENS-001,178.8,2.42,1517.5,86.3,0,normal
2025-06-26 03:34:40,SENS-002,184.1,3.39,1541.4,97.1,0,normal
2025-06-26 04:34:40,SENS-002,228.4,11.41,884.1,131.0,1,sobrecalentamiento
2025-06-26 05:34:40,SENS-003,180.1,2.96,1574.0,86.5,0,normal
2025-06-26 06:34:40,SENS-004,182.8,1.83,1406.2,87.1,0,normal
2025-06-26 07:34:40,SENS-002,191.9,2.69,1519.7,87.3,0,normal
2025-06-26 08:34:40,SENS-004,184.4,3.37,1546.1,84.6,0,normal
2025-06-26 09:34:40,SENS-002,187.7,2.01,1330.9,90.8,0,normal
2025-06-26 10:34:40,SENS-001,180.0,1.62,1670.7,82.6,0,normal
2025-06-26 11:34:40,SENS-001,188.1,2.26,1284.7,90.4,0,normal
2025-06-26 12:34:40,SENS-002,163.7,2.39,1463.7,86.1,0,normal
2025-06-26 13:34:40,SENS-002,168.7,1.66,1562.0,79.8,0,normal
2025-06-26 14:34:40,SENS-002,192.9,2.47,1658.6,88.9,0,normal
2025-06-26 15:34:40,SENS-001,180.5,1.76,1391.4,79.1,0,normal
2025-06-26 16:34:40,SENS-004,169.9,1.76,1328.8,83.6,0,normal
2025-06-26 17:34:40,SENS-003,133.8,7.46,1858.7,113.9,1,presion_anormal
2025-06-26 18:34:40,SENS-004,158.7,3.35,1478.7,93.9,0,normal
2025-06-26 19:34:40,SENS-003,153.8,1.82,1406.3,88.2,0,normal
2025-06-26 20:34:40,SENS-004,191.8,3.35,1565.6,83.8,0,normal
2025-06-26 21:34:40,SENS-002,161.8,2.02,1556.7,88.7,0,normal
2025-06-26 22:34:40,SENS-003,141.3,8.71,1104.5,104.3,1,sobrecalentamiento
2025-06-26 23:34:40,SENS-002,185.7,2.09,1555.6,85.4,0,normal
2025-06-27 00:34:40,SENS-003,176.1,2.41,1505.2,92.3,0,normal
2025-06-27 01:34:40,SENS-003,187.4,2.35,1389.6,79.6,0,normal
2025-06-27 02:34:40,SENS-003,171.6,1.65,1376.0,87.5,0,normal
2025-06-27 03:34:40,SENS-003,174.2,2.24,1435.8,83.5,0,normal
2025-06-27 04:34:40,SENS-003,177.7,2.64,1673.5,82.0,0,normal
2025-06-27 05:34:40,SENS-002,217.9,4.58,1142.9,110.1,1,presion_anormal
2025-06-27 06:34:40,SENS-003,178.0,2.24,1430.9,85.9,0,normal
2025-06-27 07:34:40,SENS-003,177.4,2.0,1568.7,88.0,0,normal
2025-06-27 08:34:40,SENS-002,180.2,2.16,1419.7,82.9,0,normal
2025-06-27 09:34:40,SENS-002,178.7,2.31,1462.1,92.5,0,normal
2025-06-27 10:34:40,SENS-001,194.8,3.52,1434.5,101.3,0,normal
2025-06-27 11:34:40,SENS-001,182.4,2.63,1696.7,85.7,0,normal
2025-06-27 12:34:40,SENS-002,174.5,2.35,1459.9,86.7,0,normal
2025-06-27 13:34:40,SENS-002,178.4,2.28,1321.8,77.3,0,normal
2025-06-27 14:34:40,SENS-004,176.3,2.08,1383.5,82.6,0,normal
2025-06-27 15:34:40,SENS-003,179.8,2.87,1530.0,80.8,0,normal
2025-06-27 16:34:40,SENS-003,238.0,7.61,972.6,117.0,1,sobrecalentamiento
2025-06-27 17:34:40,SENS-004,180.0,3.1,1471.4,82.9,0,normal
2025-06-27 18:34:40,SENS-004,179.9,2.48,1504.4,84.4,0,normal
2025-06-27 19:34:40,SENS-001,173.5,1.69,1466.9,78.2,0,normal
2025-06-27 20:34:40,SENS-004,180.7,2.25,1492.4,84.4,0,normal
2025-06-27 21:34:40,SENS-001,183.5,2.98,1409.9,81.3,0,normal
2025-06-27 22:34:40,SENS-001,180.7,2.66,1394.4,84.5,0,normal
2025-06-27 23:34:40,SENS-003,174.3,3.09,1504.8,92.5,0,normal
2025-06-28 00:34:40,SENS-002,180.5,3.06,1401.7,87.8,0,normal
2025-06-28 01:34:40,SENS-001,245.5,7.79,1000.7,128.7,1,sobrecalentamiento
2025-06-28 02:34:40,SENS-001,177.1,1.99,1568.9,93.7,0,normal
2025-06-28 03:34:40,SENS-001,177.1,2.64,1635.1,88.9,0,normal
2025-06-28 04:34:40,SENS-001,165.1,2.45,1551.0,92.9,0,normal
2025-06-28 05:34:40,SENS-002,181.1,2.23,1371.6,82.7,0,normal
2025-06-28 06:34:40,SENS-004,176.7,2.48,1551.5,87.5,0,normal
2025-06-28 07:34:40,SENS-003,210.2,2.76,1548.9,76.6,0,normal
2025-06-28 08:34:40,SENS-001,177.2,3.18,1398.0,80.0,0,normal
2025-06-28 09:34:40,SENS-002,204.6,2.58,1435.9,81.4,0,normal
2025-06-28 10:34:40,SENS-001,180.5,1.85,1690.8,83.4,0,normal
2025-06-28 11:34:40,SENS-004,128.0,7.57,2191.5,111.9,1,vibracion_excesiva
2025-06-28 12:34:40,SENS-002,137.7,11.14,2093.9,107.1,1,sobrecalentamiento
2025-06-28 13:34:40,SENS-004,173.7,1.88,1450.2,87.6,0,normal
2025-06-28 14:34:40,SENS-001,122.9,4.54,885.5,112.3,1,presion_anormal
2025-06-28 15:34:40,SENS-001,208.1,10.52,1029.3,105.7,1,falla_sensor
2025-06-28 16:34:40,SENS-002,168.8,2.91,1614.9,84.4,0,normal
2025-06-28 17:34:40,SENS-001,171.1,2.72,1397.1,84.5,0,normal
2025-06-28 18:34:40,SENS-004,182.5,1.61,1644.5,88.3,0,normal
2025-06-28 19:34:40,SENS-004,186.0,2.58,1481.3,84.2,0,normal
2025-06-28 20:34:40,SENS-001,185.2,1.67,1579.8,86.2,0,normal
2025-06-28 21:34:40,SENS-004,173.6,2.89,1316.9,76.7,0,normal
2025-06-28 22:34:40,SENS-004,179.7,2.5,1352.1,80.5,0,normal
2025-06-28 23:34:40,SENS-004,163.4,2.54,1241.9,80.2,0,normal
2025-06-29 00:34:40,SENS-002,189.5,2.18,1676.5,84.1,0,normal
2025-06-29 01:34:40,SENS-001,197.3,1.94,1653.6,79.2,0,normal
2025-06-29 02:34:40,SENS-002,158.7,3.06,1379.6,71.4,0,normal
2025-06-29 03:34:40,SENS-004,186.8,2.77,1446.5,84.3,0,normal
2025-06-29 04:34:40,SENS-003,177.4,2.15,1626.7,87.1,0,normal
2025-06-29 05:34:40,SENS-001,236.8,7.3,1007.8,107.9,1,presion_anormal
2025-06-29 06:34:40,SENS-004,161.8,2.65,1619.5,82.1,0,normal
2025-06-29 07:34:40,SENS-002,186.0,2.11,1649.6,89.9,0,normal
2025-06-29 08:34:40,SENS-002,172.7,2.05,1635.6,94.0,0,normal
2025-06-29 09:34:40,SENS-002,206.1,2.46,1477.3,86.8,0,normal
2025-06-29 10:34:40,SENS-002,190.8,1.65,1487.4,92.4,0,normal
2025-06-29 11:34:40,SENS-003,180.3,2.14,1447.5,81.4,0,normal
2025-06-29 12:34:40,SENS-003,181.9,1.8,1505.5,74.8,0,normal
2025-06-29 13:34:40,SENS-003,168.2,2.07,1484.6,84.1,0,normal
2025-06-29 14:34:40,SENS-002,184.6,2.89,1499.2,79.8,0,normal
2025-06-29 15:34:40,SENS-002,173.9,2.85,1546.7,85.6,0,normal
2025-06-29 16:34:40,SENS-003,185.6,2.5,1433.3,93.3,0,normal
2025-06-29 17:34:40,SENS-002,219.9,10.27,1970.7,117.5,1,presion_anormal
2025-06-29 18:34:40,SENS-001,174.0,3.23,1519.9,79.7,0,normal
2025-06-29 19:34:40,SENS-001,190.6,3.36,1612.5,78.8,0,normal
2025-06-29 20:34:40,SENS-002,138.2,10.92,991.2,115.8,1,vibracion_excesiva
2025-06-29 21:34:40,SENS-001,181.7,2.17,1537.7,81.7,0,normal
2025-06-29 22:34:40,SENS-003,181.3,2.83,1692.2,80.4,0,normal
2025-06-29 23:34:40,SENS-002,187.5,2.03,1614.0,79.6,0,normal
2025-06-30 00:34:40,SENS-004,178.3,1.89,1583.8,87.1,0,normal
2025-06-30 01:34:40,SENS-001,174.8,2.7,1559.2,81.9,0,normal
2025-06-30 02:34:40,SENS-002,198.5,2.85,1366.6,87.1,0,normal
2025-06-30 03:34:40,SENS-002,117.6,8.34,2016.0,108.1,1,sobrecalentamiento
2025-06-30 04:34:40,SENS-003,120.6,11.15,976.1,113.5,1,sobrecalentamiento
2025-06-30 05:34:40,SENS-004,179.4,2.79,1470.0,85.7,0,normal
2025-06-30 06:34:40,SENS-002,189.8,2.35,1401.9,81.1,0,normal
2025-06-30 07:34:40,SENS-003,180.1,2.1,1565.3,92.4,0,normal
2025-06-30 08:34:40,SENS-003,186.2,2.64,1430.9,82.8,0,normal
2025-06-30 09:34:40,SENS-003,184.5,2.69,1350.5,86.6,0,normal
2025-06-30 10:34:40,SENS-004,165.8,2.21,1491.9,75.3,0,normal
2025-06-30 11:34:40,SENS-002,214.7,11.99,1940.3,119.8,1,falla_sensor
2025-06-30 12:34:40,SENS-004,179.5,2.06,1575.6,88.3,0,normal
2025-06-30 13:34:40,SENS-004,178.5,3.06,1514.8,84.8,0,normal
2025-06-30 14:34:40,SENS-004,222.4,7.81,889.5,120.6,1,presion_anormal
2025-06-30 15:34:40,SENS-003,183.4,2.71,1479.7,80.7,0,normal
2025-06-30 16:34:40,SENS-003,242.6,9.55,955.1,111.1,1,vibracion_excesiva
2025-06-30 17:34:40,SENS-004,131.5,6.01,2155.7,126.0,1,falla_sensor
2025-06-30 18:34:40,SENS-004,185.3,3.27,1305.0,81.3,0,normal
2025-06-30 19:34:40,SENS-003,173.8,3.01,1438.8,92.2,0,normal
2025-06-30 20:34:40,SENS-001,133.6,8.77,901.9,125.1,1,falla_sensor
2025-06-30 21:34:40,SENS-004,166.2,2.32,1625.7,77.0,0,normal
2025-06-30 22:34:40,SENS-003,169.0,1.68,1498.2,85.4,0,normal
2025-06-30 23:34:40,SENS-001,183.4,1.94,1566.6,82.8,0,normal
2025-07-01 00:34:40,SENS-002,178.4,2.24,1522.9,89.4,0,normal
2025-07-01 01:34:40,SENS-002,175.1,1.55,1537.5,87.0,0,normal
2025-07-01 02:34:40,SENS-003,181.7,2.3,1586.5,84.3,0,normal
2025-07-01 03:34:40,SENS-002,174.6,2.49,1560.9,85.2,0,normal
2025-07-01 04:34:40,SENS-004,177.9,2.98,1471.0,90.4,0,normal
2025-07-01 05:34:40,SENS-004,193.8,2.54,1524.2,89.6,0,normal
2025-07-01 06:34:40,SENS-001,194.7,2.61,1412.4,85.3,0,normal
2025-07-01 07:34:40,SENS-003,165.6,2.43,1439.2,88.1,0,normal
2025-07-01 08:34:40,SENS-002,162.8,2.44,1480.0,99.2,0,normal
2025-07-01 09:34:40,SENS-003,175.0,3.55,1440.6,84.6,0,normal
2025-07-01 10:34:40,SENS-004,236.0,6.46,928.0,129.6,1,presion_anormal
2025-07-01 11:34:40,SENS-004,176.0,2.19,1620.0,84.6,0,normal
2025-07-01 12:34:40,SENS-004,181.8,3.02,1582.7,89.7,0,normal
2025-07-01 13:34:40,SENS-004,172.9,2.08,1582.5,86.0,0,normal
2025-07-01 14:34:40,SENS-002,163.8,3.29,1341.2,76.8,0,normal
2025-07-01 15:34:40,SENS-002,201.9,3.32,1420.0,82.3,0,normal
2025-07-01 16:34:40,SENS-002,188.7,2.46,1489.7,82.5,0,normal
